time,pelvis_tilt_gold,pelvis_tilt_rec,pelvis_list_gold,pelvis_list_rec,pelvis_rotation_gold,pelvis_rotation_rec,pelvis_tx_gold,pelvis_tx_rec,pelvis_ty_gold,pelvis_ty_rec,pelvis_tz_gold,pelvis_tz_rec,hip_flexion_r_gold,hip_flexion_r_rec,hip_adduction_r_gold,hip_adduction_r_rec,hip_rotation_r_gold,hip_rotation_r_rec,knee_angle_r_gold,knee_angle_r_rec,ankle_angle_r_gold,ankle_angle_r_rec,subtalar_angle_r_gold,subtalar_angle_r_rec,mtp_angle_r_gold,mtp_angle_r_rec,hip_flexion_l_gold,hip_flexion_l_rec,hip_adduction_l_gold,hip_adduction_l_rec,hip_rotation_l_gold,hip_rotation_l_rec,knee_angle_l_gold,knee_angle_l_rec,ankle_angle_l_gold,ankle_angle_l_rec,subtalar_angle_l_gold,subtalar_angle_l_rec,mtp_angle_l_gold,mtp_angle_l_rec,lumbar_extension_gold,lumbar_extension_rec,lumbar_bending_gold,lumbar_bending_rec,lumbar_rotation_gold,lumbar_rotation_rec,arm_flex_r_gold,arm_flex_r_rec,arm_add_r_gold,arm_add_r_rec,arm_rot_r_gold,arm_rot_r_rec,elbow_flex_r_gold,elbow_flex_r_rec,pro_sup_r_gold,pro_sup_r_rec,arm_flex_l_gold,arm_flex_l_rec,arm_add_l_gold,arm_add_l_rec,arm_rot_l_gold,arm_rot_l_rec,elbow_flex_l_gold,elbow_flex_l_rec,pro_sup_l_gold,pro_sup_l_rec
1.888,0.0215959,0.0746732,-0.109065,-0.106219,0.0917648,0.114435,4.29325,4.28795,0.982816,0.975942,0.196926,0.19762,0.838315,0.811978,0.0419091,0.00670238,-0.123603,-0.128124,1.87207,1.89063,-0.00852545,-0.0288499,-0.229785,-0.20497,-0.30609,-0.25904,-0.305235,-0.381104,-0.0440103,-0.076768,0.0425121,0.0241353,0.413469,0.380966,0.178505,0.188508,0.00856841,0.139997,-0.559662,-0.451183,-0.279084,-0.321049,0.110285,0.114049,-0.144429,-0.15797,-0.788164,-0.743082,-0.337989,-0.266104,-0.0512732,-0.112001,1.44432,1.34516,1.5708,1.5708,0.0380229,0.0630476,-0.271712,-0.205438,-0.0353537,-0.0711985,1.98988,1.9302,1.5708,1.5708
1.892,0.0175312,0.069101,-0.121368,-0.119617,0.0906804,0.115331,4.31608,4.3106,0.985567,0.978426,0.197085,0.197548,0.851119,0.827383,0.0501341,0.0142438,-0.135522,-0.142393,1.8318,1.85142,-0.00602643,-0.0267075,-0.227515,-0.20278,-0.294448,-0.246915,-0.332688,-0.407001,-0.059491,-0.093507,0.0345532,0.0162409,0.380619,0.347861,0.114854,0.12253,0.0119497,0.144881,-0.631669,-0.529098,-0.268532,-0.30864,0.124494,0.12987,-0.144497,-0.158762,-0.816608,-0.771954,-0.335612,-0.264258,-0.0596715,-0.121034,1.44777,1.35027,1.5708,1.5708,0.0401812,0.0651826,-0.266276,-0.19937,-0.0331372,-0.0669624,2.02923,1.9714,1.5708,1.5708
1.896,0.0120097,0.0622543,-0.131924,-0.1312,0.0887919,0.115314,4.3388,4.33315,0.988193,0.980821,0.197307,0.197552,0.864456,0.843057,0.057355,0.0206945,-0.145314,-0.154398,1.79103,1.81157,-0.0061097,-0.0271566,-0.224441,-0.199808,-0.293738,-0.245902,-0.356641,-0.42944,-0.072675,-0.107881,0.0239388,0.005699,0.350719,0.318057,0.0567754,0.063807,0.0188188,0.152793,-0.6326,-0.526352,-0.256795,-0.295242,0.136615,0.143404,-0.144972,-0.160047,-0.844352,-0.800099,-0.333471,-0.262509,-0.0672718,-0.129129,1.45198,1.35606,1.5708,1.5708,0.0416033,0.0666461,-0.26073,-0.193316,-0.0318028,-0.0637085,2.06832,2.01234,1.5708,1.5708
1.9,0.0100902,0.0584203,-0.143891,-0.143876,0.0875846,0.116016,4.36161,4.35572,0.99114,0.983458,0.197582,0.19758,0.871755,0.853312,0.0658742,0.0280546,-0.15709,-0.168284,1.74746,1.76908,-0.00688089,-0.0282022,-0.223242,-0.198612,-0.29432,-0.246049,-0.383322,-0.45374,-0.0877388,-0.123727,0.00827985,-0.0092807,0.320219,0.288036,-0.013502,-0.00831657,0.024937,0.159777,-0.719754,-0.611502,-0.248637,-0.284844,0.150164,0.158154,-0.144636,-0.160715,-0.871957,-0.828,-0.330203,-0.259686,-0.0760264,-0.138429,1.4565,1.36216,1.5708,1.5708,0.0437112,0.0688406,-0.255403,-0.187377,-0.0292165,-0.059299,2.10688,2.05264,1.5708,1.5708
1.904,0.00484131,0.0517456,-0.153063,-0.153632,0.0856489,0.115823,4.38444,4.37835,0.993707,0.985804,0.198023,0.197793,0.88137,0.865215,0.0721237,0.0330836,-0.16633,-0.179379,1.70383,1.72631,-0.0079453,-0.0295973,-0.219454,-0.194858,-0.29761,-0.249185,-0.40437,-0.472873,-0.0992289,-0.135877,-0.00767552,-0.0244519,0.293188,0.261494,-0.0828227,-0.0792223,0.029583,0.164332,-0.756495,-0.652855,-0.237378,-0.271865,0.160777,0.169666,-0.143566,-0.160737,-0.900504,-0.856619,-0.32433,-0.254252,-0.0865237,-0.14937,1.46149,1.36857,1.5708,1.5708,0.0459025,0.0710111,-0.251066,-0.182539,-0.0251365,-0.0535922,2.14402,2.09146,1.5708,1.5708
1.908,-0.00048936,0.045108,-0.160553,-0.16167,0.0829517,0.114738,4.40711,4.40081,0.996247,0.988151,0.198438,0.197999,0.890052,0.875947,0.0776275,0.0374159,-0.174019,-0.188827,1.65912,1.68235,-0.0125396,-0.0343979,-0.21807,-0.19349,-0.299309,-0.249932,-0.424037,-0.490681,-0.108222,-0.145531,-0.024764,-0.0407685,0.268187,0.237275,-0.146726,-0.143032,0.0352763,0.170047,-0.751648,-0.641679,-0.226377,-0.259316,0.169165,0.17879,-0.143428,-0.161695,-0.926958,-0.883143,-0.320398,-0.250582,-0.0945945,-0.157698,1.46672,1.37504,1.5708,1.5708,0.0468046,0.0719292,-0.246311,-0.177384,-0.0213983,-0.0483428,2.18085,2.12994,1.5708,1.5708
1.912,-0.00573932,0.0387424,-0.166376,-0.167938,0.0802639,0.113465,4.42971,4.42323,0.998731,0.990479,0.198795,0.198172,0.896967,0.884531,0.0816532,0.0403618,-0.180595,-0.196975,1.61354,1.63735,-0.0137877,-0.0358915,-0.215165,-0.190642,-0.303383,-0.253429,-0.441195,-0.506152,-0.115126,-0.153027,-0.042786,-0.0579855,0.247598,0.217637,-0.206637,-0.201695,0.0395706,0.174541,-0.737476,-0.612638,-0.21581,-0.247443,0.175805,0.185967,-0.143644,-0.162949,-0.95266,-0.908783,-0.316045,-0.246463,-0.102959,-0.166185,1.47238,1.38179,1.5708,1.5708,0.0475231,0.072713,-0.241528,-0.172311,-0.0188977,-0.0444624,2.21683,2.16752,1.5708,1.5708
1.916,-0.0109222,0.0326824,-0.170256,-0.172336,0.076501,0.110831,4.45217,4.44554,1.00119,0.992831,0.199184,0.198408,0.902629,0.891456,0.0850893,0.0430569,-0.184939,-0.202774,1.56702,1.59122,-0.0159401,-0.0383271,-0.210662,-0.186268,-0.31528,-0.265147,-0.456277,-0.51989,-0.119179,-0.157705,-0.06167,-0.0764542,0.231561,0.202435,-0.256089,-0.249889,0.0473298,0.181659,-0.67268,-0.540771,-0.206076,-0.236705,0.180341,0.190978,-0.143357,-0.16351,-0.976924,-0.932891,-0.311527,-0.242142,-0.110889,-0.174166,1.47757,1.38787,1.5708,1.5708,0.0460256,0.0711195,-0.236821,-0.167348,-0.0139127,-0.0382207,2.25381,2.2061,1.5708,1.5708
1.92,-0.0153936,0.0273209,-0.173374,-0.175925,0.0724501,0.107787,4.47456,4.46777,1.00362,0.995153,0.199517,0.198606,0.906071,0.896074,0.0882359,0.0455645,-0.188701,-0.207907,1.51928,1.54378,-0.0181422,-0.0408079,-0.205794,-0.181576,-0.322023,-0.27168,-0.470933,-0.533236,-0.122048,-0.161167,-0.0788705,-0.0932543,0.217518,0.189122,-0.309904,-0.302162,0.0504384,0.183839,-0.597647,-0.459665,-0.197427,-0.227082,0.184141,0.195144,-0.142891,-0.163852,-1.0003,-0.955989,-0.306776,-0.237612,-0.119805,-0.182987,1.48376,1.39491,1.5708,1.5708,0.0451732,0.0702266,-0.232393,-0.162724,-0.00975299,-0.0329311,2.289,2.24278,1.5708,1.5708
1.924,-0.0223544,0.0198871,-0.175001,-0.178069,0.0695166,0.10562,4.49708,4.49017,1.00574,0.997236,0.200242,0.199219,0.910623,0.901246,0.0904071,0.0474019,-0.191173,-0.211641,1.47043,1.49509,-0.0186372,-0.0415515,-0.200076,-0.176051,-0.327794,-0.276823,-0.479987,-0.541467,-0.124551,-0.164319,-0.0948354,-0.10913,0.209925,0.182111,-0.356188,-0.346208,0.0512747,0.183618,-0.499175,-0.351253,-0.185246,-0.214429,0.18514,0.196499,-0.144903,-0.166423,-1.02182,-0.977408,-0.302356,-0.233266,-0.125224,-0.188521,1.48781,1.39965,1.5708,1.5708,0.0422949,0.0673944,-0.230123,-0.160252,-0.00588828,-0.0279453,2.3229,2.27813,1.5708,1.5708
1.928,-0.0263339,0.0152713,-0.176521,-0.180029,0.0660864,0.102737,4.51936,4.51233,1.00802,0.999456,0.200811,0.199699,0.910682,0.902002,0.0931759,0.0500459,-0.19332,-0.214942,1.41995,1.44472,-0.0201831,-0.0433466,-0.1937,-0.169914,-0.33886,-0.287709,-0.490313,-0.550894,-0.126302,-0.166601,-0.111576,-0.125848,0.207131,0.179767,-0.39338,-0.381783,0.049155,0.1802,-0.408943,-0.2564,-0.177657,-0.206228,0.186731,0.198368,-0.145053,-0.166986,-1.04222,-0.997566,-0.297729,-0.228779,-0.131911,-0.195151,1.4929,1.40535,1.5708,1.5708,0.0406731,0.0657405,-0.227623,-0.157558,-0.00138757,-0.0224881,2.35524,2.31179,1.5708,1.5708
1.932,-0.0293635,0.0116171,-0.17767,-0.181588,0.0622467,0.0992428,4.54166,4.53452,1.01021,1.0016,0.201407,0.200223,0.908257,0.900185,0.0964601,0.0534367,-0.195294,-0.217974,1.36786,1.39268,-0.022276,-0.0456256,-0.189257,-0.165743,-0.352695,-0.301358,-0.500097,-0.55989,-0.12737,-0.16813,-0.127223,-0.141568,0.20878,0.181737,-0.423599,-0.410091,0.0425639,0.172496,-0.321808,-0.162023,-0.171143,-0.199173,0.187904,0.199744,-0.144628,-0.16681,-1.06174,-1.01678,-0.293494,-0.224669,-0.138127,-0.201239,1.49801,1.41098,1.5708,1.5708,0.0382109,0.0632278,-0.225359,-0.155108,0.00378672,-0.0164742,2.38594,2.3437,1.5708,1.5708
1.936,-0.0345375,0.00611212,-0.178771,-0.18312,0.0587528,0.0959751,4.56396,4.55673,1.01206,1.00345,0.201931,0.200694,0.906874,0.899046,0.0993149,0.0565772,-0.197026,-0.220655,1.31465,1.33947,-0.02363,-0.047347,-0.183731,-0.16067,-0.35888,-0.309045,-0.505863,-0.565266,-0.128406,-0.169592,-0.140688,-0.155207,0.215063,0.18799,-0.447487,-0.433314,0.0312495,0.159623,-0.220125,-0.0661243,-0.163294,-0.191061,0.189195,0.201223,-0.145131,-0.167419,-1.07972,-1.03447,-0.289404,-0.220718,-0.14464,-0.207683,1.50226,1.4157,1.5708,1.5708,0.0333396,0.058372,-0.222729,-0.152349,0.00784225,-0.0116345,2.41641,2.37537,1.5708,1.5708
1.94,-0.0375517,0.00284119,-0.17852,-0.183109,0.0585065,0.0958405,4.58613,4.57885,1.01382,1.00522,0.202124,0.200892,0.902201,0.894298,0.0987581,0.0564008,-0.200085,-0.224508,1.26049,1.28517,-0.0217559,-0.0459295,-0.177061,-0.154548,-0.372305,-0.32457,-0.511414,-0.570752,-0.129025,-0.17074,-0.145446,-0.160154,0.226717,0.199212,-0.463941,-0.448035,0.0171247,0.145221,-0.163842,-0.0013362,-0.156822,-0.184389,0.189471,0.201532,-0.148374,-0.170781,-1.09697,-1.05135,-0.285699,-0.217143,-0.150333,-0.213057,1.50716,1.42092,1.5708,1.5708,0.0298154,0.0546811,-0.221444,-0.150993,0.0133406,-0.00555796,2.44345,2.40348,1.5708,1.5708
1.944,-0.0416921,-0.00101001,-0.175676,-0.180576,0.0562338,0.0933451,4.60801,4.60072,1.01547,1.00698,0.202304,0.201097,0.897786,0.889021,0.0976532,0.0560615,-0.200077,-0.225138,1.20518,1.22935,-0.0197737,-0.0455831,-0.168354,-0.147228,-0.361154,-0.327707,-0.513558,-0.57375,-0.125735,-0.167822,-0.145071,-0.159999,0.244209,0.215651,-0.47381,-0.458842,-0.000810522,0.126966,-0.131249,0.0146708,-0.150403,-0.178467,0.187035,0.199049,-0.149776,-0.171963,-1.11203,-1.06594,-0.282557,-0.214078,-0.155358,-0.217725,1.51126,1.42509,1.5708,1.5708,0.0256396,0.0503325,-0.220018,-0.149577,0.0185409,0.000100595,2.46777,2.42872,1.5708,1.5708
1.948,-0.0448187,-0.00362082,-0.170584,-0.175753,0.0543012,0.0909031,4.62977,4.62251,1.01708,1.00873,0.202322,0.201184,0.891123,0.881056,0.0953589,0.0548591,-0.197963,-0.223478,1.14923,1.17283,-0.0222216,-0.0479006,-0.161326,-0.140386,-0.367852,-0.330661,-0.514882,-0.576409,-0.119875,-0.162304,-0.139258,-0.154568,0.265868,0.235996,-0.47523,-0.460255,-0.0199597,0.108267,-0.118807,0.020605,-0.145156,-0.174038,0.182297,0.194157,-0.152129,-0.173888,-1.12549,-1.07879,-0.279057,-0.210703,-0.161367,-0.223234,1.5159,1.42969,1.5708,1.5708,0.0206143,0.0450907,-0.219149,-0.148816,0.0235478,0.00543768,2.48939,2.45113,1.5708,1.5708
1.952,-0.0479003,-0.00602414,-0.164473,-0.169835,0.0532373,0.0891468,4.65159,4.64438,1.01849,1.01031,0.202455,0.201406,0.884159,0.872546,0.0933539,0.0541071,-0.193224,-0.219096,1.0923,1.11523,-0.0238528,-0.0491343,-0.153933,-0.132987,-0.36615,-0.322419,-0.514663,-0.577784,-0.113614,-0.156351,-0.130455,-0.146199,0.291772,0.260424,-0.467241,-0.452015,-0.0353814,0.0934868,-0.120763,0.0178935,-0.13999,-0.169899,0.176163,0.187797,-0.155122,-0.176312,-1.13737,-1.09009,-0.275807,-0.207531,-0.165779,-0.227194,1.51946,1.43306,1.5708,1.5708,0.0144848,0.0387424,-0.219549,-0.149346,0.0285172,0.0106854,2.50894,2.47139,1.5708,1.5708
1.956,-0.0483611,-0.00594238,-0.158343,-0.163783,0.0531606,0.0883209,4.67359,4.66642,1.01985,1.01181,0.20249,0.201542,0.873415,0.860317,0.0906817,0.0526803,-0.189386,-0.215595,1.03601,1.05814,-0.0259077,-0.0524037,-0.144832,-0.124885,-0.372049,-0.339333,-0.51661,-0.581186,-0.107938,-0.150989,-0.121045,-0.137182,0.31947,0.286685,-0.454211,-0.438265,-0.0448714,0.0849144,-0.148076,-0.00117446,-0.137505,-0.168312,0.170324,0.181704,-0.15866,-0.179224,-1.14841,-1.10053,-0.273146,-0.204911,-0.169999,-0.230936,1.52327,1.43665,1.5708,1.5708,0.00689111,0.0310452,-0.220285,-0.150257,0.0323283,0.0147653,2.52634,2.48939,1.5708,1.5708
1.96,-0.0464506,-0.00399521,-0.155743,-0.161081,0.054448,0.0887739,4.69559,4.68844,1.02161,1.01366,0.202418,0.201596,0.857096,0.84316,0.0907301,0.0541096,-0.18861,-0.215022,0.97358,0.995246,-0.0324033,-0.0586812,-0.137239,-0.117533,-0.384548,-0.348622,-0.51911,-0.584434,-0.106202,-0.149443,-0.111934,-0.128521,0.35053,0.316362,-0.436807,-0.420374,-0.0552289,0.0749312,-0.148915,0.00233345,-0.138258,-0.169336,0.16836,0.179406,-0.160732,-0.180654,-1.15682,-1.10826,-0.269153,-0.201157,-0.174775,-0.235429,1.52403,1.437,1.5708,1.5708,-0.000177913,0.0236566,-0.219782,-0.149852,0.0379681,0.020399,2.53973,2.50319,1.5708,1.5708
1.964,-0.0452096,-0.00253503,-0.152234,-0.157463,0.0550634,0.0884286,4.71756,4.71043,1.02312,1.01527,0.202449,0.201749,0.840024,0.824992,0.0907602,0.0556005,-0.187277,-0.213785,0.910018,0.931196,-0.0366187,-0.0625685,-0.128055,-0.108539,-0.385111,-0.344638,-0.519883,-0.58614,-0.103716,-0.147043,-0.103065,-0.120019,0.383707,0.348128,-0.420962,-0.40473,-0.0631107,0.0668631,-0.149226,0.00048569,-0.138155,-0.169756,0.165506,0.176163,-0.163948,-0.183061,-1.16392,-1.11477,-0.267387,-0.199493,-0.178104,-0.238394,1.5256,1.43823,1.5708,1.5708,-0.0101181,0.0136374,-0.220003,-0.150238,0.0411851,0.023692,2.55106,2.51484,1.5708,1.5708
1.968,-0.0430037,-0.000265581,-0.149689,-0.154696,0.0562157,0.0886213,4.73955,4.73243,1.02452,1.01675,0.202499,0.201924,0.82053,0.804601,0.0915861,0.0578402,-0.187102,-0.213618,0.844233,0.865059,-0.0415715,-0.0669107,-0.118248,-0.0988143,-0.387044,-0.339431,-0.521246,-0.588164,-0.102316,-0.145643,-0.0949153,-0.11213,0.417308,0.38045,-0.40634,-0.390295,-0.0710313,0.0585804,-0.148377,-0.000840747,-0.138579,-0.170541,0.16345,0.173635,-0.166908,-0.185222,-1.17007,-1.12032,-0.265549,-0.197772,-0.181308,-0.241249,1.52721,1.4395,1.5708,1.5708,-0.0201572,0.00354735,-0.220443,-0.150839,0.0442617,0.0267769,2.55865,2.5226,1.5708,1.5708
1.972,-0.0374531,0.00489294,-0.148469,-0.153185,0.0572217,0.08863,4.76165,4.75451,1.02603,1.01827,0.202505,0.20205,0.796106,0.779825,0.0947093,0.0623935,-0.186301,-0.212867,0.776899,0.797342,-0.0493984,-0.0756337,-0.108323,-0.0899225,-0.413473,-0.376767,-0.526249,-0.593265,-0.101977,-0.145201,-0.088788,-0.106249,0.450723,0.412699,-0.392141,-0.377074,-0.0773127,0.0511886,-0.12959,0.00767427,-0.143139,-0.174999,0.163441,0.173155,-0.169544,-0.187009,-1.17505,-1.1247,-0.265297,-0.197637,-0.184261,-0.243701,1.5301,1.44213,1.5708,1.5708,-0.0321771,-0.00833951,-0.2203,-0.150877,0.0448376,0.0273859,2.56463,2.52866,1.5708,1.5708
1.976,-0.0327312,0.00941561,-0.146046,-0.150303,0.0614098,0.0918521,4.78386,4.7767,1.02726,1.01954,0.202535,0.202215,0.772191,0.755289,0.0952085,0.0641549,-0.185782,-0.2123,0.711158,0.731331,-0.0534541,-0.079428,-0.0963601,-0.0782297,-0.414714,-0.375624,-0.528856,-0.596103,-0.102737,-0.145925,-0.0798698,-0.097416,0.485951,0.446788,-0.380047,-0.365065,-0.083357,0.0444761,-0.13018,0.00598743,-0.145656,-0.177609,0.161422,0.170589,-0.174634,-0.191349,-1.17873,-1.12784,-0.263629,-0.196063,-0.186305,-0.245488,1.53084,1.4425,1.5708,1.5708,-0.0443983,-0.0204877,-0.221881,-0.152646,0.0463513,0.0288589,2.56679,2.53077,1.5708,1.5708
1.98,-0.0269646,0.014913,-0.14349,-0.147229,0.0649295,0.0943436,4.80595,4.79879,1.02845,1.02075,0.202441,0.20226,0.745914,0.728444,0.0959585,0.0661533,-0.18578,-0.212102,0.643942,0.663988,-0.0600356,-0.0847703,-0.0832056,-0.0647744,-0.436114,-0.384655,-0.532087,-0.599445,-0.102472,-0.145498,-0.0712013,-0.0887111,0.521625,0.481447,-0.370207,-0.355236,-0.0922885,0.0347635,-0.126932,0.00616138,-0.149979,-0.181972,0.159687,0.168207,-0.179069,-0.195003,-1.18089,-1.12942,-0.26289,-0.195417,-0.188364,-0.247156,1.53223,1.44348,1.5708,1.5708,-0.0574499,-0.0334076,-0.222769,-0.153792,0.0464909,0.0289042,2.56667,2.53052,1.5708,1.5708
1.984,-0.018188,0.0227454,-0.145883,-0.148826,0.075836,0.104483,4.82873,4.82149,1.02981,1.02203,0.20209,0.202073,0.714176,0.697105,0.0973764,0.0685704,-0.193815,-0.219957,0.575283,0.595667,-0.0620921,-0.0859736,-0.0679614,-0.0498589,-0.438748,-0.379967,-0.537514,-0.603983,-0.111504,-0.154561,-0.0615053,-0.0790469,0.557799,0.516704,-0.361493,-0.34648,-0.0998003,0.0265749,-0.128562,0.00414457,-0.154336,-0.185572,0.163407,0.171373,-0.189936,-0.205243,-1.1825,-1.13064,-0.263107,-0.195667,-0.188628,-0.247278,1.53207,1.44305,1.5708,1.5708,-0.0732128,-0.048812,-0.223726,-0.154921,0.0453561,0.0277096,2.56288,2.52643,1.5708,1.5708
1.988,-0.0136186,0.027357,-0.141022,-0.143386,0.0803557,0.107978,4.85076,4.84354,1.03058,1.02288,0.201958,0.202089,0.6888,0.670677,0.095368,0.0676398,-0.194643,-0.220565,0.51162,0.531522,-0.0658657,-0.0912685,-0.0497456,-0.0330373,-0.444045,-0.40292,-0.537724,-0.604522,-0.109329,-0.152245,-0.050261,-0.0674725,0.595394,0.553441,-0.356363,-0.340629,-0.113353,0.0123362,-0.127033,0.00571348,-0.157567,-0.189187,0.159107,0.166348,-0.19557,-0.210194,-1.18196,-1.12955,-0.263331,-0.19591,-0.188736,-0.246995,1.53194,1.44232,1.5708,1.5708,-0.0884207,-0.0638422,-0.225035,-0.15659,0.043845,0.0259924,2.55741,2.52063,1.5708,1.5708
1.992,-0.0071325,0.0336715,-0.135929,-0.137669,0.0837456,0.110306,4.87282,4.86561,1.03131,1.02365,0.201868,0.202137,0.661394,0.642515,0.0940012,0.0672378,-0.195459,-0.220998,0.449976,0.46977,-0.0715851,-0.0958856,-0.0307379,-0.0138378,-0.47337,-0.421693,-0.540525,-0.607373,-0.106092,-0.148706,-0.0418484,-0.0586429,0.632052,0.589443,-0.351737,-0.335751,-0.129778,-0.00503687,-0.115581,0.0101208,-0.162712,-0.194534,0.154589,0.161026,-0.198715,-0.212681,-1.18113,-1.12808,-0.262353,-0.195026,-0.190197,-0.248043,1.53264,1.44246,1.5708,1.5708,-0.102643,-0.0778822,-0.226528,-0.158451,0.0422169,0.0240778,2.54831,2.51105,1.5708,1.5708
1.996,-0.00189637,0.038938,-0.129818,-0.130898,0.0875798,0.113116,4.8947,4.88753,1.03181,1.02422,0.201798,0.20221,0.636009,0.616118,0.0910874,0.065152,-0.196566,-0.221694,0.391907,0.411502,-0.0758554,-0.0994637,-0.00917183,0.00769021,-0.488095,-0.429617,-0.540691,-0.607728,-0.10252,-0.144898,-0.0307238,-0.0469419,0.670899,0.627641,-0.34508,-0.329011,-0.143512,-0.0200191,-0.10318,0.0147858,-0.167083,-0.199294,0.148801,0.15439,-0.203199,-0.216585,-1.17826,-1.12465,-0.262413,-0.195104,-0.190321,-0.247727,1.53291,1.44211,1.5708,1.5708,-0.117931,-0.0929595,-0.228043,-0.160399,0.0394141,0.0209412,2.53771,2.49996,1.5708,1.5708
2,0.00306343,0.0440976,-0.122882,-0.123249,0.0903307,0.114839,4.91639,4.90926,1.03211,1.02462,0.201787,0.202335,0.612291,0.591187,0.0873794,0.0620977,-0.198152,-0.222754,0.338729,0.35812,-0.0803333,-0.102962,0.0148654,0.0319073,-0.506238,-0.43718,-0.539234,-0.606541,-0.0967602,-0.138752,-0.0203499,-0.03573,0.711106,0.667434,-0.343431,-0.326599,-0.162837,-0.0403467,-0.0958575,0.0174545,-0.172074,-0.204835,0.14229,0.146927,-0.20653,-0.21938,-1.17432,-1.12015,-0.263361,-0.196016,-0.189507,-0.246386,1.53314,1.44166,1.5708,1.5708,-0.133212,-0.107995,-0.229736,-0.162584,0.035198,0.0163442,2.52494,2.48662,1.5708,1.5708
2.004,0.00747141,0.0487775,-0.115949,-0.115638,0.0927459,0.116281,4.93812,4.93104,1.03226,1.02486,0.201932,0.202602,0.59021,0.567824,0.0837647,0.0590662,-0.199366,-0.223563,0.290168,0.309016,-0.085228,-0.109473,0.0381684,0.0540018,-0.524426,-0.474675,-0.536004,-0.603509,-0.0912863,-0.132915,-0.0109374,-0.0253706,0.75345,0.709556,-0.341836,-0.32438,-0.183033,-0.0617952,-0.0806019,0.0256451,-0.176264,-0.209636,0.135232,0.13896,-0.209093,-0.22148,-1.16926,-1.11457,-0.263847,-0.196482,-0.188457,-0.244888,1.53289,1.44069,1.5708,1.5708,-0.148788,-0.123317,-0.231425,-0.164743,0.0308381,0.0115253,2.50976,2.47077,1.5708,1.5708
2.008,0.0116493,0.053351,-0.108309,-0.10727,0.0933233,0.115909,4.95953,4.95252,1.03219,1.02491,0.201944,0.202727,0.570245,0.546486,0.0794768,0.0551309,-0.200853,-0.224495,0.247448,0.265986,-0.0906801,-0.114434,0.0617633,0.077672,-0.544106,-0.489015,-0.532299,-0.600083,-0.0832187,-0.124328,-0.00223143,-0.0154915,0.796446,0.752492,-0.339588,-0.321728,-0.204948,-0.0851474,-0.0620967,0.0335575,-0.181966,-0.216048,0.12763,0.130328,-0.206677,-0.218718,-1.1642,-1.10888,-0.262841,-0.195497,-0.187892,-0.24396,1.53111,1.43802,1.5708,1.5708,-0.160718,-0.135272,-0.233058,-0.16682,0.0298808,0.00989531,2.4915,2.4517,1.5708,1.5708
2.012,0.014135,0.0563059,-0.100832,-0.0990268,0.0939634,0.115665,4.98093,4.97397,1.03181,1.02465,0.2021,0.202984,0.552718,0.527583,0.0750697,0.0508947,-0.204497,-0.227544,0.208797,0.22711,-0.0954594,-0.118653,0.0844305,0.100415,-0.560442,-0.498961,-0.525658,-0.593635,-0.0755239,-0.116057,0.00629617,-0.00563045,0.841132,0.797331,-0.338042,-0.31977,-0.22723,-0.108964,-0.0431502,0.0417023,-0.185011,-0.219864,0.119913,0.121533,-0.206863,-0.218624,-1.15758,-1.10174,-0.263536,-0.196155,-0.18693,-0.242512,1.5308,1.43699,1.5708,1.5708,-0.175567,-0.149899,-0.234356,-0.168633,0.025265,0.00463473,2.47219,2.43157,1.5708,1.5708
2.016,0.0163899,0.0590719,-0.0932977,-0.0907322,0.0931986,0.114071,5.0021,4.99521,1.03116,1.02413,0.202253,0.203217,0.537408,0.510928,0.0708372,0.0466588,-0.20845,-0.230897,0.17624,0.194378,-0.0999547,-0.122324,0.104651,0.120927,-0.57625,-0.505136,-0.517817,-0.585915,-0.0668701,-0.106724,0.0132758,0.00285899,0.887292,0.843893,-0.337663,-0.318807,-0.249715,-0.132977,-0.0267476,0.0487369,-0.1885,-0.22414,0.112323,0.112836,-0.205527,-0.217078,-1.15051,-1.09417,-0.265071,-0.19763,-0.185901,-0.240888,1.53145,1.43698,1.5708,1.5708,-0.189624,-0.16372,-0.235455,-0.170244,0.020389,-0.000939463,2.4514,2.4099,1.5708,1.5708
2.02,0.0184833,0.0616358,-0.0866348,-0.0833827,0.0914408,0.111574,5.0232,5.01635,1.03036,1.02346,0.202442,0.203465,0.523325,0.49562,0.0678714,0.0436453,-0.21254,-0.234505,0.148182,0.165913,-0.103049,-0.126563,0.120945,0.136429,-0.578024,-0.520798,-0.509216,-0.57725,-0.0583842,-0.0975204,0.0184038,0.00957607,0.933941,0.891245,-0.34015,-0.319806,-0.273546,-0.157799,-0.0217956,0.0524029,-0.191994,-0.228357,0.105624,0.105107,-0.202427,-0.21385,-1.14264,-1.08572,-0.265761,-0.198352,-0.186278,-0.24075,1.53185,1.43674,1.5708,1.5708,-0.203143,-0.177011,-0.235888,-0.171127,0.0161739,-0.00595948,2.42883,2.38632,1.5708,1.5708
